name,price,category,source,url,scraped_at,source_label
"PC Portable EliteBook X360 G3 - 14"" - Intel Core i5 8ème Génération - 8GB RAM + 256GB SSD - Windows",3623.1,laptops,jumia,,2026-06-12T15:24:13.337272,
Smart TV 55'' modèle 2025 - Crystal UHD U8000F 4K - HDR10 PRO - Tizen™,4847.06,tv,jumia,,2026-06-12T15:24:17.115687,
Télévision MORSAT SMART TV 43 pouces – Prix,2947.58,tv,micromagma,,2026-06-12T15:24:19.098611,
"32 TV HD Smart One UI Tizen, HDR, TV Plus gratuit + Support Gratuit, 32H5000F",1392.06,tv,jumia,,2026-06-12T15:24:24.883631,
Samsung Galaxy A56 128Go 8Go RAM | PRIX,2933.49,smartphones,micromagma,,2026-06-12T15:24:43.432057,
HP Victus 15-fa2712ua i5-13420H 15.6 pouces 512Go 16Go RAM – Prix,8378.01,laptops,micromagma,,2026-06-12T15:24:47.060085,
"Stylo Blanc Compatible avec iPad, Android & Tablette Microsoft - Écriture Fluide, Charge Rapide, Hau",196.68,smartphones,jumia,,2026-06-12T15:25:07.850287,
Apple iPhone 11 Pro 256 Go | PRIX,2739.46,smartphones,micromagma,,2026-06-12T15:25:09.845049,
T-Shirt Basique Fushia - TOP2635E25,29.18,vetements,jumia,,2026-06-12T15:25:14.499696,
trépied professionnel léger tripod caméra telephone en alliage d'aluminium,131.17,smartphones,jumia,,2026-06-12T15:25:23.034982,
"Esprimo Q920 Micro Tiny - Core I5-4570T - RAM 8GO , HDD 500GO ( Remis à Neuf )",733.96,laptops,jumia,,2026-06-12T15:25:27.019538,
Kimono À Manches 3/4 Beige - KIM128E25,112.78,vetements,jumia,,2026-06-12T15:25:34.071320,
Samsung Galaxy A16 LTE 256Go 8Go RAM – Prix,1845.21,smartphones,micromagma,,2026-06-12T15:25:40.066143,
HISENSE Smart TV HD 43 pouces HIS43A4K – Prix,2370.14,tv,micromagma,,2026-06-12T15:25:43.520098,
Lot de 3 Chaussettes longues en coton pour femme,32.11,vetements,jumia,,2026-06-12T15:26:00.154606,
Bralette en dentelle avec rembourrage de Fall in Love,62.7,vetements,jumia,,2026-06-12T15:26:03.125081,
Xiaomi Poco F7 512Go 12Go RAM Avec Chargeur – Prix,4761.57,smartphones,micromagma,,2026-06-12T15:26:08.620896,
"Câble de données de chargement USB Samsung pour appareils Samsung Galaxy Note, Galaxy Tab 2 et Galax",44.16,smartphones,jumia,,2026-06-12T15:26:10.500216,
Redmi Note 15 6GB 128GB Purple,1988.03,smartphones,jumia,,2026-06-12T15:26:21.699414,
Joggin En Fleece Grate - Brun,67.12,vetements,jumia,,2026-06-12T15:26:25.575782,
Samsung Galaxy S26 Ultra 256Go 12Go RAM | PRIX,12561.81,smartphones,micromagma,,2026-06-12T15:26:27.196451,
Pack PC Bureau Complet – Core i5 4éme - 8Go RAM - 128Go SSD - Écran 19” - Remis à Neuf,1323.95,laptops,jumia,,2026-06-12T15:26:36.669030,
Unité centrale Core i5 RAM 8GB- HDD 500GB (ThinkCentre M73) - Remis à neuf,1114.31,laptops,jumia,,2026-06-12T15:26:37.305863,
Top Pour Femmes - Noir,121.18,vetements,jumia,,2026-06-12T15:26:47.954102,
"Montre Connectée Intelligente Balancer AMOLED 1,43'' – Bracelet Cuir, Appels Bluetooth, Étanche IP68",372.8,smartphones,jumia,,2026-06-12T15:26:48.263661,
PC Portable ELITEBOOK 840 G7 -10810U -INTEL CORE I5-10éme -16GB- 256GB SSD- FHD - À NEUF/,3733.19,laptops,jumia,,2026-06-12T15:26:48.577392,
itel City 100 256Go 12Go RAM (4+8GB RAM) – Prix,1072.24,smartphones,micromagma,,2026-06-12T15:26:50.731160,
Pantalon Jean Charlie - Noir,126.73,vetements,jumia,,2026-06-12T15:26:52.535828,
Notebook ThinkPad X1 YOGA i7–6600U-16Go-256Go SSD-AVEC STYLET-TACTILE-REMIS A NEUF,3964.51,laptops,jumia,,2026-06-12T15:26:55.796812,
Ensemble Coupe régulière à col rond manches courtes 2 pièces,142.43,vetements,jumia,,2026-06-12T15:26:59.350958,
"HP 15-fa1002nk i5-13500H RTX 4050 15,6 pouces 512Go 16Go RAM 845B1EA | PRIX",12762.33,laptops,micromagma,,2026-06-12T15:27:07.904510,
Pc Portable ProBook x360 435 G8 Ryzen 7 Pro 5850U RAM 16Go DDR4 512Gb SSD QWERTY Tactile - Remis a n,4093.43,laptops,jumia,,2026-06-12T15:27:17.172137,
Ordinateur portable ThinkPad T490 Intel® Core™ i5-8365U Ram 16 Go Disque Dur 512 Go SSD - Remis a Ne,2935.86,laptops,jumia,,2026-06-12T15:27:28.265189,
HP ProBook 450 G8 I7 1165G7 256Go 16Go RAM | PRIX,4875.39,laptops,micromagma,,2026-06-12T15:27:29.744974,
ProDesk 600 G1 Tour i5-4590 - 16Go Ram - 256GB SSD - AMD V4900 - Remis A Neuf,1481.91,laptops,jumia,,2026-06-12T15:27:31.984034,
vivo Y04 128Go 4Go RAM – Prix,1098.25,smartphones,micromagma,,2026-06-12T15:27:37.520204,
Apple MacBook Pro 14 pouces M3 Max CPU 14 cœurs GPU 30 coeurs 2To 96Go RAM | PRIX,38036.1,laptops,micromagma,,2026-06-12T15:27:40.765589,
"Apple iPhone 14 Pro, 256 Go Version Europe | Prix",5516.14,smartphones,micromagma,,2026-06-12T15:27:44.517769,
SMART TV 32 A PRO,2028.09,tv,jumia,,2026-06-12T15:27:46.575184,
Sweat Pour Femme - Gris,179.34,vetements,jumia,,2026-06-12T15:27:57.126931,
Chargeur pour Huawei Watch Fit 4 Huawei Watch Fit 3 Fit 2 Fit 1 - Huawei Band 10 / Huawei Band 9 /,48.56,smartphones,jumia,,2026-06-12T15:28:04.573222,
Xiaomi Poco F7 Pro 256Go 12Go RAM Sans Chargeur – Prix,4545.69,smartphones,micromagma,,2026-06-12T15:28:06.393606,
HP ProBook 440 G11 N100 15.6 pouces 256Go 4Go RAM 886L5EA | PRIX,4005.9,laptops,micromagma,,2026-06-12T15:28:06.749260,
Chargeur Rapide Type-C 30W – Charge Stable et Sécurisée,226.39,smartphones,jumia,,2026-06-12T15:28:08.225736,
"55"" GoogleTv - QLED 4K UHD - HDR10+ , Dolby Vision - 55P7K",4515.9,tv,jumia,,2026-06-12T15:28:15.080309,
"77 OLED HDR10+ 4K Vision AI S85F Tizen Téléviseur intelligent, Dolby Atmos, HDMI 2.1 & 120 Hz + Supp",27404.38,tv,jumia,,2026-06-12T15:28:33.697351,
PC Portable ELITEBOOK 840 G7 -10810U- 10EME GENERATION -INTEL CORE I5-10éme -8GB- 256GB SSD- FHD - À,3455.67,laptops,jumia,,2026-06-12T15:28:34.267590,
"Coussinets de soutien-gorge en éponge Invisible, 2 pièces,Bio-adhésive Taille S",76.42,vetements,jumia,,2026-06-12T15:28:39.833909,
"TV LED 43"" SMART TV FULL HD",2363.81,tv,jumia,,2026-06-12T15:28:44.004197,
Chemise oversize col classique tissée - Rose.,89.68,vetements,jumia,,2026-06-12T15:28:47.083638,
"32"" SMART TV S5 EDITION 2023 TNT+Récepteur+Abonnement 12 Mois+Câble HDMI",1642.51,tv,jumia,,2026-06-12T15:28:51.359187,
Samsung Galaxy A07 64Go 4Go RAM – Prix,1112.74,smartphones,micromagma,,2026-06-12T15:29:04.737463,
Xiaomi 13T Pro 512Go 12Go RAM – Prix,3142.68,smartphones,micromagma,,2026-06-12T15:29:08.899912,
Slim Fit Half Turtleneck Short Sleeve T-Shirt,51.09,vetements,jumia,,2026-06-12T15:29:14.740663,
Lot de 2 Brassières rembourrées doublées en coton avec armatures,139.16,vetements,jumia,,2026-06-12T15:29:20.160962,
Legging femme à taille élastique - Pistache,63.59,vetements,jumia,,2026-06-12T15:29:23.812233,
Support pour télécommande 4 emplacement,49.21,tv,jumia,,2026-06-12T15:29:24.151409,
"Pack Pro OptiPlex 9020 Core i7-4790 - 8Go - 500Go + Écran 22"" - Performance & Qualité",1673.86,laptops,jumia,,2026-06-12T15:29:24.522783,
"Manette de Jeu Télescopique Bluetooth 5.3 JK03 – Compatible iOS / Android / Switch / PC – Turbo, Vib",245.05,smartphones,jumia,,2026-06-12T15:30:00.828788,
Télévision LG SMART TV UP75 50 pouces – Prix,4549.43,tv,micromagma,,2026-06-12T15:30:03.440939,
"75 4K Ultra HD Smart Android tv, Récepteur Intégré + Support Mural",7111.64,tv,jumia,,2026-06-12T15:30:04.901489,
Oukitel WP21 Ultra 256Go 12Go RAM | PRIX,3591.57,smartphones,micromagma,,2026-06-12T15:30:11.245770,
PC BUREAU ProDesk 400-i5-RAM 16Go 256Go SSD-souris+clavier GRATUIT-REMIS A NEUF/,1138.56,laptops,jumia,,2026-06-12T15:30:13.070587,
PC Portable ELITEBOOK 840 G7 -10310U- 10EME GENERATION -INTEL CORE I5-10éme -16GB- 512GB SSD- FHD -,4010.54,laptops,jumia,,2026-06-12T15:30:13.448570,
"Ceinture Corset ventrale pour Femme et Homme, Ceinture Sudation, 5 mètre",43.61,vetements,jumia,,2026-06-12T15:30:18.406825,
QD Mini LED – PREMIUM SMART TV - GOOGLE TV - 4K UHD – 144HZ VRR – HDR10 – 50C6K,5240.86,tv,jumia,,2026-06-12T15:30:18.895648,
DELL OptiPlex 7020 SFF i5-14500 512Go 8Go RAM DL-OP7020-I5-SFF | PRIX,9262.7,laptops,micromagma,,2026-06-12T15:30:20.290307,
"55 4K UHD Smart Google Tv HDR10, HDMI 2.1 Game Master + Support Gratuit, 55P6K",3983.43,tv,jumia,,2026-06-12T15:30:22.966677,
"Tablette Enfants 7 Pouces, 2Go RAM, 32 Go ROM Android 13, Pochette Anti Choc",1206.65,smartphones,jumia,,2026-06-12T15:30:24.111198,
Xiaomi Redmi Note 15 Pro 4G 512Go 12Go RAM – Prix,3490.53,smartphones,micromagma,,2026-06-12T15:30:26.175475,
Tecno Spark 40C 128Go 8Go RAM | PRIX,1108.54,smartphones,micromagma,,2026-06-12T15:30:26.965608,
"43 Full HD Smart Google Tv, Wi-Fi & Bluetooth + Support Gratuit",2338.2,tv,jumia,,2026-06-12T15:30:28.794816,
DK101 sans fil écouteur Bluetooth Mini écouteurs pour iPhone Xiaomi Samsung,187.61,smartphones,jumia,,2026-06-12T15:30:41.080213,
Apple MacBook Pro M3 Pro 14 pouces CPU 12 Cœurs GPU 18 Cœurs 1To 18Go RAM – Prix,25259.83,laptops,micromagma,,2026-06-12T15:30:44.752058,
T-Shirt Basique Premium À Col Rond Et Coupe Classique Pour Femme - A9428AX,54.71,vetements,jumia,,2026-06-12T15:30:46.653181,
JEAN TRF WIDE LEG TAILLE BASSE,486.68,vetements,zara,,2026-06-12T15:30:50.013080,
Oppo Reno 14 CPH2737 5G 512Go 12Go RAM – Prix,5056.58,smartphones,micromagma,,2026-06-12T15:30:52.670732,
Memory Card Micro SD - Carte Mémoire Micro SD - Classe 10 - 32GB,70.13,smartphones,jumia,,2026-06-12T15:30:58.451617,
Reno15 F 5G - 12GB + 512 GB - 50MP Selfie Ultra Grand-Angle - 7000mAh de batterie - Twilight Blue +,4987.27,smartphones,jumia,,2026-06-12T15:30:59.046944,
JUPE COURTE ASYMÉTRIQUE ZW COLLECTION,500.14,vetements,zara,,2026-06-12T15:31:02.083931,
Samsung Galaxy S21 FE Snapdragon 128Go 6Go RAM | PRIX,2634.53,smartphones,micromagma,,2026-06-12T15:31:04.474805,
"PC Portable EliteBook 840 - 14"" - Intel Core i5 - 8GB RAM + 500GB HDD - SOURIS GRATUIT- GARANTIE D",1911.0,laptops,jumia,,2026-06-12T15:31:10.001739,
Samsung Galaxy S25 Ultra 256Go 12Go RAM | PRIX,8875.55,smartphones,micromagma,,2026-06-12T15:31:12.132770,
Samsung Galaxy Z Flip 7 512Go 12Go RAM – Prix,8864.8,smartphones,micromagma,,2026-06-12T15:31:19.831279,
Jean Long Délavé Taille Haute Coupe Ample Pour Femme - D8157AX,184.56,vetements,jumia,,2026-06-12T15:31:21.287856,
Montre connectée femme Watch 5 lite OSW-804,249.7,smartphones,jumia,,2026-06-12T15:31:24.767088,
"ALL IN ONE I5 8 th Gen, 256 SSD, 8 Go RAM, 24 POUCES",3678.47,laptops,jumia,,2026-06-12T15:31:28.730112,
Woman Shirt Neckoversize Fit Long Sleeve Shirt - BLACK - E4937AX.,59.62,vetements,jumia,,2026-06-12T15:31:29.139153,
Blouse tissée col rond e - Écru.,45.29,vetements,jumia,,2026-06-12T15:31:32.572717,
Télévision Techmania TV 32 pouces – Prix,1186.16,tv,micromagma,,2026-06-12T15:31:34.432386,
Woman Crew Neckregular Fit Long Sleeve T-Shirt - HAKİ..,47.4,vetements,jumia,,2026-06-12T15:31:36.090067,
"Écouteurs Bluetooth à suppression active du bruit, écran LED -AirPods Pro 2 ANC/ENC Bluetooth Earbud",142.22,smartphones,jumia,,2026-06-12T15:31:36.668753,
"Téléviseur Google TV 32"" HD – Modèle GTV320DW8",1010.85,tv,jumia,,2026-06-12T15:31:40.423868,
Google Pixel 7a 128Go 8Go RAM | PRIX,2013.81,smartphones,micromagma,,2026-06-12T15:31:41.890799,
"Apple iMac 24 Retina 4,5K M3 2023 10/10 coeurs 512Go 8Go RAM | PRIX",27797.09,laptops,micromagma,,2026-06-12T15:31:45.492023,
Chargeur 65W Gan2 Lite Dual Port Qc 3.0 PD3.0 Type C et USB,411.64,smartphones,jumia,,2026-06-12T15:31:54.919777,
Apple MacBook Air 15.3 pouces M3 CPU 8 cœurs GPU 10 cœurs 512Go 24Go RAM | PRIX,15619.9,laptops,micromagma,,2026-06-12T15:32:00.374445,
Apple Macbook Pro 2023 16 pouces M3 Pro 512Go 32Go RAM | PRIX,24183.89,laptops,micromagma,,2026-06-12T15:32:04.519707,
EliteBook x360 1040 G7 Intel® Core™ i5-10210U Écran tactile 8 Go DDR4-SDRAM 256 Go SSD Remis a Neuf,3451.47,laptops,jumia,,2026-06-12T15:32:06.431103,
Télévision CHIQ SMART TV 58 Pouces 4K – Prix,5461.85,tv,micromagma,,2026-06-12T15:32:07.581800,
HP EliteBook 1040 G11 Ultra 5 135U 14 pouces 512Go 16Go RAM A36Z4ET – Prix,28185.21,laptops,micromagma,,2026-06-12T15:32:15.404494,
Pochette Cover pour iPad (A16) 11e génération 11 pouces (2025) : Noir,200.87,smartphones,jumia,,2026-06-12T15:32:20.750575,
"TV INTELLIGENTE 32"" – HEVC Advance, Dolby Audio, HDMI, Ci+ - 2T-C32EG5MX",1572.84,tv,jumia,,2026-06-12T15:32:21.028792,
"43"" Full HD Smart Android TV, Wi-Fi, Frameless",1996.96,tv,jumia,,2026-06-12T15:32:24.748804,
"TV 65 Smart TV Android Résolution 4K ultra HD, Récepteur Intégré",5000.91,tv,jumia,,2026-06-12T15:32:28.719499,
Huawei Mate 50 Pro 256Go 8Go RAM | PRIX,3667.63,smartphones,micromagma,,2026-06-12T15:32:30.334468,
Samsung Galaxy Watch 5 Pro | PRIX,1313.1,smartphones,micromagma,,2026-06-12T15:32:30.883880,
Pantalon Jean Patte d'Éléphant Elastique - Bleu Foncé,127.47,vetements,jumia,,2026-06-12T15:32:32.146384,
"43 4K UHD AI Smart webOS HDR10 Pro, Processeur a7 Gen 8 + Support Gratuit, 43UA73006",3340.77,tv,jumia,,2026-06-12T15:32:32.753893,
Infinix Smart 10 128Go 4Go RAM – Prix,974.3,smartphones,micromagma,,2026-06-12T15:32:34.412860,
Socquettes Ultra Basses Femmes (3 Paires) - Multicolore,88.84,vetements,jumia,,2026-06-12T15:32:36.592885,
Xiaomi Poco F7 Pro 512Go 12Go RAM Sans chargeur – Prix,4985.64,smartphones,micromagma,,2026-06-12T15:32:38.155184,
Xiaomi Poco X7 Pro 512Go 12Go RAM Avec Chargeur| PRIX,3857.96,smartphones,micromagma,,2026-06-12T15:32:42.604676,
"Redmi 15C 6.9"" – 4GB + 128GB – Twilight Orange",1253.74,smartphones,jumia,,2026-06-12T15:32:43.725025,
Débardeur Pour Femmes - Marron,104.85,vetements,jumia,,2026-06-12T15:32:50.945352,
Xiaomi Redmi Note 15 Pro 5G 256Go 8Go RAM – Prix,2750.93,smartphones,micromagma,,2026-06-12T15:32:53.518369,
Débardeur slim basique à col rond en tissu côtelé,44.55,vetements,jumia,,2026-06-12T15:33:02.221311,
65W PD PAWER ADAPTER TRIO,429.17,smartphones,jumia,,2026-06-12T15:33:02.506779,
PC PORTABLE Thinkpad T470 Core i5 -6ème Génération RAM 16GB 256 SSD -Remis a Neuf,2146.89,laptops,jumia,,2026-06-12T15:33:06.541047,
Msi Cyborg 15 A12VF 15 pouces I7 - 12650H RTX 4060 8Go 512Go 16Go RAM | PRIX,11472.35,laptops,micromagma,,2026-06-12T15:33:07.924056,
"65 4K UHD Smart Tizen One UI HDR10+, Récepteur Intégré, Motion Xcelerator + Support Gratuit, 65U8000",6444.18,tv,jumia,,2026-06-12T15:33:09.944095,
pack de 5 slips pour femme,92.41,vetements,jumia,,2026-06-12T15:33:10.566887,
T-Shirt Pour Femmes 100% Cotton - Vert,129.52,vetements,jumia,,2026-06-12T15:33:13.675961,
Télévision Thomson TV 55 pouces – Prix,4932.94,tv,micromagma,,2026-06-12T15:33:16.017162,
Pantalon Femme Coupe Standard Avec Poches - E3546AX,132.04,vetements,jumia,,2026-06-12T15:33:17.532172,
Chargeur Samsung 45W USB-C Ultra Rapide Super Fast Charging – PD / PPS – Avec Câble USB-C 5A,194.01,smartphones,jumia,,2026-06-12T15:33:18.109603,
HP ProBook 440 G8 I5-1135G7 256Go 8Go RAM | PRIX,3633.21,laptops,micromagma,,2026-06-12T15:33:19.643470,
Apple iPhone Air 256Go | PRIX,8585.65,smartphones,micromagma,,2026-06-12T15:33:23.931431,
"Téléviseur Google TV 55"" UHD 4K – Modèle GTV650DW8",3144.38,tv,jumia,,2026-06-12T15:33:29.450862,
T-shirt Tricoté Femme Coupe Slim Col Rond Manches Courtes - Rose.,37.61,vetements,jumia,,2026-06-12T15:33:32.973097,
Elitebook 840 G3 CORE i5 6300u -RAM 16 Go DDR4 - 256GoSSD -Remis a neuf,2525.48,laptops,jumia,,2026-06-12T15:33:33.316289,
TOP HALTER SATINÉ,315.72,vetements,zara,,2026-06-12T15:33:36.198755,
55P8K – GoogleTv 55 – Pro Gaming – QLED 4K UHD – 144HZ Natif – HDR10+ – Son Onkyo,5544.16,tv,jumia,,2026-06-12T15:33:37.181049,
Motorola Moto G86 Power 512Go 8Go RAM – Prix,2795.1,smartphones,micromagma,,2026-06-12T15:33:39.001328,
A100C 6.6’’ – 6GB (2+4) RAM + 64 ROM – Noir,784.27,smartphones,jumia,,2026-06-12T15:33:41.099035,
"TV Smart LED – 32"" + 12 mois garantie",1375.29,tv,jumia,,2026-06-12T15:33:41.396388,
HP Elitbook 755 G5 Rayzen 7 Ryzen Pro 2700U 16Go Ram 256Go – Prix,3829.45,laptops,micromagma,,2026-06-12T15:33:43.180394,
Bas De Pyjama Rayé Pour Femmes Coton - Rose,177.16,vetements,jumia,,2026-06-12T15:33:44.585418,
Honor Magic V3 512Go 12Go RAM – Prix,10033.03,smartphones,micromagma,,2026-06-12T15:33:47.321146,
"32"" T5300 Smart TV LED – TNT, USB, HDMI, Satellite, Screen Mirroring + Support Offert",1643.98,tv,jumia,,2026-06-12T15:33:48.464797,
"LATITUDE E5540 CORE I3-4030U (1,90Ghz)- RAM 4Go - HDD 320Go ( Remis à Neuf )",1766.25,laptops,jumia,,2026-06-12T15:33:48.747634,
Télévision XIAOMI Mi TV Q1 75 | PRIX,13724.24,tv,micromagma,,2026-06-12T15:33:50.412059,
convertisseur type C 3.5 Jack écouteur USB C à 3.5mm AUX écouteurs adaptateur pour Xiaomi/samsung/ip,47.34,smartphones,jumia,,2026-06-12T15:33:56.547835,
"Macbook Pro Retina 15""-APPLE -2012 -INTEL CORE i7-RAM 8Go-SSD 256Go -GARANTIE DE 6 MOIS- Remis a neu",2965.85,laptops,jumia,,2026-06-12T15:33:59.892140,
"PC Portable EliteBook 840 - 14"" - Intel Core i5 - 8GB RAM + 500GB HDD - CARTABLE ET SOURIS GRATUIT",1943.45,laptops,jumia,,2026-06-12T15:34:03.972081,
ZTE Blade A56 128Go 12Go RAM (4+8GB RAM) – Prix,915.4,smartphones,micromagma,,2026-06-12T15:34:12.477842,
Samsung Galaxy A07 128Go 4Go RAM – Prix,1069.79,smartphones,micromagma,,2026-06-12T15:34:13.018230,
PC PORTABLE Thinkpad-L460 Core i5 RAM 16GB 512 SSD-6ème Génération-Remis a Neuf,2747.69,laptops,jumia,,2026-06-12T15:34:14.662859,
PC GAMER Prodesk 600 i7 4éme Génération RAM 8GB 240 SSD+500 HDD NVIDIA GT 710 2GB - Remis à Neufs,1987.0,laptops,jumia,,2026-06-12T15:34:17.755557,
Robe Moulante Décontractée à Col Rond sans Manches en Tricot pour Femme - Noir.,50.25,vetements,jumia,,2026-06-12T15:34:22.382739,
vivo V50 Lite 4G 256Go 8Go RAM | PRIX,2102.03,smartphones,micromagma,,2026-06-12T15:34:23.905429,
Woman Crew Neckrelax Fit Long Sleeve T-Shirt - DULL GREEN - C3118AX..,48.97,vetements,jumia,,2026-06-12T15:34:25.769420,
Xiaomi 15T 512Go 12Go RAM – Prix,4519.56,smartphones,micromagma,,2026-06-12T15:34:28.026400,
"55 QLED 4K UHD Smart Google TV Dolby Vision, Atmos, ONKYO Audio, 144Hz, 55P8K",5042.83,tv,jumia,,2026-06-12T15:34:32.939268,
Google Pixel 10 Pro XL 512Go 16Go RAM – Prix,9813.97,smartphones,micromagma,,2026-06-12T15:34:34.732810,
"PC Portable Probook 650 Core i3 G3- 7ème Génération- 320Go HDD- 4GB RAM -Ecran 15.6""- GARANTIE 6 MOI",1907.54,laptops,jumia,,2026-06-12T15:34:36.986607,
Montre intelligente RS5 – Black,332.75,smartphones,jumia,,2026-06-12T15:34:40.115216,
R21 ecouteurs Casque Bluetooth V5.3 + sans fil TSuppor TF Card-FM-Audio input Noir,119.67,smartphones,jumia,,2026-06-12T15:34:40.698765,
HP Elitebook 850 G7 i5-10310U 256Go 16Go RAM | PRIX,3519.27,laptops,micromagma,,2026-06-12T15:34:42.531149,
"Pro 6 Écouteurs stéréo Sans Fil, Touch Control Compatible IOS Et Android",88.22,smartphones,jumia,,2026-06-12T15:34:44.183991,
Pochette transparente pour Samsung S26 Ultra,46.96,smartphones,jumia,,2026-06-12T15:34:44.470310,
Mblu 21 - 6GB + 128 GB - OCEAN BLUE,766.06,smartphones,jumia,,2026-06-12T15:34:47.684057,
Apple iPhone 16 256Go 8Go RAM | PRIX,7896.28,smartphones,micromagma,,2026-06-12T15:34:49.068143,
HP Elitebook 840 G7 i5-10310U 256Go 8Go RAM | PRIX,6486.89,laptops,micromagma,,2026-06-12T15:34:52.936855,
Tecno Spark Slim 256Go 16Go 8+8 RAM | PRIX,2489.7,smartphones,micromagma,,2026-06-12T15:35:00.516580,
"SPARK Go 1 6,67"" – 64GB + 3GB – Blanc",818.24,smartphones,jumia,,2026-06-12T15:35:09.697319,
Apple iPhone 13 Pro Max 512Go | PRIX,5585.96,smartphones,micromagma,,2026-06-12T15:35:11.506197,
"Compaq Pro 6300 Intel® Core™ i5-3470 (3.2GHz) - 8Go , 500Go avec Ecran IIyama 19"" (Remis à Neuf)",1088.32,laptops,jumia,,2026-06-12T15:35:20.876183,
"Workstation Z440 Xeon E5-1620 V4, 16Go 256Go SSD 1To HDD,QUADRO M2000 4Go (Remis à Neuf)",3872.35,laptops,jumia,,2026-06-12T15:35:24.965549,
Robe Moulante Jeune Col Rond à Manches Courtes en Maille - Anthracite.,47.02,vetements,jumia,,2026-06-12T15:35:25.523339,
Ecouteur bluetooth X1 Plus – Bleu,109.16,smartphones,jumia,,2026-06-12T15:35:29.940357,
Écouteurs sans-fil Mini Air1 Bluetooth pour téléphone portable,132.58,smartphones,jumia,,2026-06-12T15:35:30.261076,
"50"" GoogleTv - QLED 4K UHD - HDR10+ , Dolby Vision - 50P7K",4198.3,tv,jumia,,2026-06-12T15:35:34.064680,
MSI CYBORG 15 A13VF-828XES i7 13620H 15.6 pouces 512Go 16Go RAM | PRIX,14511.13,laptops,micromagma,,2026-06-12T15:35:36.248878,
Xiaomi Black Shark 4 128Go 12Go RAM | PRIX,2254.25,smartphones,micromagma,,2026-06-12T15:35:39.764280,
Xiaomi Redmi Note 14 4G 256Go 8Go RAM – Prix,1825.13,smartphones,micromagma,,2026-06-12T15:35:40.103650,
"Pull En Maille À Col Rond Pour Femme, Coupe Classique - C6818AX",174.79,vetements,jumia,,2026-06-12T15:35:42.032056,
Robe Maxi À Manches Longues Et Col Chemise Pour Femme - D5851AX,176.0,vetements,jumia,,2026-06-12T15:35:46.549148,
Apple MacBook Pro 16 M2 MAX CPU 12 cœurs GPU 30 cœurs 1To 32 Go RAM – Prix,32381.71,laptops,micromagma,,2026-06-12T15:35:48.819352,
"PC Portable HP Probook 640 Core i5 4eme 320Gb 8GB RAM 14""- remis a neuf",1961.46,laptops,jumia,,2026-06-12T15:35:50.656746,
Samsung Galaxy A52 128Go 8Go RAM | PRIX,1269.28,smartphones,micromagma,,2026-06-12T15:35:52.450850,
VESTE SAFARI EN LIN AVEC CEINTURE,587.39,vetements,zara,,2026-06-12T15:35:53.421054,
Lot de 3 Culottes brésiliennes avec dentelle,83.63,vetements,jumia,,2026-06-12T15:35:55.121587,
Samsung Galaxy S24 Exynos 256Go 8Go RAM | PRIX,6011.9,smartphones,micromagma,,2026-06-12T15:35:56.477118,
Xiaomi Redmi Note 15 Pro+ Plus 256Go 8Go RAM – Prix,3703.74,smartphones,micromagma,,2026-06-12T15:35:56.771299,
"Stylet Intelligent Magnétique pour iPad, Compatible Air Pro Mini de 2018-2022",159.63,smartphones,jumia,,2026-06-12T15:35:58.367096,
Telephones fix blanc sans fil fibre ADSL COMPATIBLE logicom,291.62,smartphones,jumia,,2026-06-12T15:35:58.666383,
"EliteBook X360 G3 - Intel Core i5 - 8Go RAM - 512Go SSD - 13.3"" Tactile - (Remis à Neuf)",3403.79,laptops,jumia,,2026-06-12T15:35:58.986141,
